ArticleID,RatioID,PubMedID,Title,Affiliation,PubYear,PrimAuthLastName,PrimAuthFirstName,PrimAuthFMInitials,DisplayRatio,CI_ICER,CI_ICERText,CI_Usable,CI_Type,CI_Lower,CI_Upper,CI_Difference,CI_Currency,CI_Notes,RatioUncertainty,ComparatorID,InterventionPhrase,ComparatorPhrase,IncrementalAnalysisCorrect,IncrementalAnalysisRecalculated,Rating,RatingUncertainty
2016-01-02271,2016-01-02271-03,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,450,1,434.4 (95%CI: 395.7-474.6),1,95,395.7,474.6,78.9,USD,,,3,Hybrid Benefit-based tailored treatment and Treat-to-target strategy to reduce cardiovascular disease,None,1,0,6.0,0
2013-01-00962,2013-01-00962-02,23341887,Cost-effectiveness analysis of a national neonatal hearing screening program in China: conditions for the scale-up.,"School of Public Health, Shandong University, Jinan, Shandong Province, China.",2013,Tobe,Ruoyan Gai,RG,32000,1,15000-42000,1,95,15000,42000,27000.0,USD,,,3,Universal hearing screening using otoacoustic emission (OAE),None,1,0,5.0,0
2005-01-00297,2005-01-00297-01,16014823,Economic effects of echinococcosis in a disease-endemic region of the Tibetan Plateau.,"Institute of Parasitology, University of Z?rich, Z?rich, Switzerland. budke@vetparas.unizh.ch",2005,Budke,Christine M,CM,150,1,88.63-127.99,1,95,88.63,127.99,39.36,USD,,"Cost sharing between public health and agricultural sectors assume 3 month E multilocularis: 11.73: 95% CI(9.72-14.07)
Cost sharing between public health and agricultural sectors assume 5 month E multilocularis: 10.15: 95% CI(8.42-12.15)",3,Biannual dog anthelmintic prophylaxis and a sheep and goat vaccination program,None,1,0,3.0,0
2013-01-00962,2013-01-00962-03,23341887,Cost-effectiveness analysis of a national neonatal hearing screening program in China: conditions for the scale-up.,"School of Public Health, Shandong University, Jinan, Shandong Province, China.",2013,Tobe,Ruoyan Gai,RG,22000,1,13000-27000,1,95,13000,27000,14000.0,USD,,,3,Targeted hearing screening using otoacoustic emission (OAE) and automated auditory brainstem response (AABR),None,1,0,5.0,0
2017-01-02961,2017-01-02961-36,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,120,1,$86.27 - $166.80,1,95,86.27,166.80,80.53,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-03720,2017-01-03720-01,29145300,Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China.,"aDepartment of Health Policy, National Center for Child Health and Development,Tokyo, Japan bSchool of Public Health, Shandong University, Jinan, China cTheGeorge Washington University School of Medicine and the Children's NationalMedical Center, Washington, DC dQilu Hospital of Shandong University, Jinan,China eThe Medical Decision and Economic Group, Department of Pharmacy, Ren JiHospital affiliated with the School of Medicine, Shanghai Jiaotong University,Shanghai, China.",2017,Tobe,Ruoyan Gai,RG,7800,1,5322-11604,1,95,5322,11604,6282.0,USD,,,3,Clinical assessment,None,1,0,4.5,0
2016-01-02734,2016-01-02734-02,27717768,Comparative effectiveness and cost-effectiveness of treat-to-target versus benefit-based tailored treatment of type 2 diabetes in low-income and middle-income countries: a modelling analysis.,"Department of Medicine, Stanford University, Palo Alto, CA, USA; Center forPrimary Care, Harvard Medical School, Boston, MA, USA. Electronic address:basus@stanford.edu.",2016,Basu,Sanjay,,7400,1,7209.5 - 7254.9,1,95,7208.50,7254.90,46.4,USD,,,3,Benefit-based tailored treatment,None,1,0,5.5,0
2015-01-01788,2015-01-01788-02,26549905,Cost-effectiveness of a comprehensive programme for drug-resistant tuberculosis in China.,"World Health Organization, Geneva, Switzerland .",2015,Fitzpatrick,Christopher,C,60,1,639 (112 to 1322),1,95,112,1322,1210.0,USD,,,3,"Comprehensive programme included screening of all patients with sputum-smear-positive pulmonary tuberculosis, rapid diagnosis, standardized care and financial protection against catastrophic health expenditure",None,0,0,5.0,0
2016-01-02734,2016-01-02734-01,27717768,Comparative effectiveness and cost-effectiveness of treat-to-target versus benefit-based tailored treatment of type 2 diabetes in low-income and middle-income countries: a modelling analysis.,"Department of Medicine, Stanford University, Palo Alto, CA, USA; Center forPrimary Care, Harvard Medical School, Boston, MA, USA. Electronic address:basus@stanford.edu.",2016,Basu,Sanjay,,11000,1,10353.1 - 10514.3,1,95,10353.10,10514.30,161.2,USD,,,3,Target-to-treat,None,1,0,5.5,0
2013-01-00962,2013-01-00962-01,23341887,Cost-effectiveness analysis of a national neonatal hearing screening program in China: conditions for the scale-up.,"School of Public Health, Shandong University, Jinan, Shandong Province, China.",2013,Tobe,Ruoyan Gai,RG,41000,1,20000-63000,1,95,20000,63000,43000.0,USD,,,3,Universal hearing screening using otoacoustic emission (OAE) and automated auditory brainstem response (AABR),None,1,0,5.0,0
2012-01-01059,2012-01-01059-03,22922527,Cost-effectiveness analysis of preventing mother-to-child transmission of hepatitis B by injecting hepatitis B immune globulin.,"Department of Maternal and Child Health, School of Public Health, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China.",2012,Guo,Yan,Y,920,1,820.10 (CI 727.43 - 912.91),1,95,727.43,912.91,185.48,USD,,,3,Hepatitis B immune globulin injection (HBIG) (mother group)  during pregnancy to prevent mother-to-child hepatitis B transmission,None,0,1,3.5,1
2017-01-03720,2017-01-03720-02,29145300,Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China.,"aDepartment of Health Policy, National Center for Child Health and Development,Tokyo, Japan bSchool of Public Health, Shandong University, Jinan, China cTheGeorge Washington University School of Medicine and the Children's NationalMedical Center, Washington, DC dQilu Hospital of Shandong University, Jinan,China eThe Medical Decision and Economic Group, Department of Pharmacy, Ren JiHospital affiliated with the School of Medicine, Shanghai Jiaotong University,Shanghai, China.",2017,Tobe,Ruoyan Gai,RG,59000,1,48020-65482,1,95,48020,65482,17462.0,USD,,,4,Pulse oximetry + clinical assessment,Clinical assessment,1,0,4.5,0
2007-01-00167,2007-01-00167-03,17308266,What is the most cost-effective population-based cancer screening program for Chinese women?,"Department of Community Medicine and School of Public Health, University of Hong Kong, Pokfulam, Hong Kong, China.",2007,Woo,Pauline P S,PP,77000,1,"52,596 to 60,878",1,95,52596,60878,8282.0,USD,,,2,Colonoscopy screening every 10 years,Standard/Usual Care,1,0,5.5,0
2016-01-02271,2016-01-02271-11,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,450,1,436.9 (317.9-558.8),1,95,317.9,558.8,240.9,USD,,,3,Hybrid Benefit-based tailored treatment and Treat-to-target intensive strategy to reduce cardiovascular disease,None,1,0,6.0,0
2012-01-01059,2012-01-01059-02,22922527,Cost-effectiveness analysis of preventing mother-to-child transmission of hepatitis B by injecting hepatitis B immune globulin.,"Department of Maternal and Child Health, School of Public Health, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China.",2012,Guo,Yan,Y,370,1,332.93 (CI 323.17 - 342.68),1,95,323.17,342.68,19.51,USD,,,3,Hepatitis B immune globulin injection (HBIG) (mother and infant group) in both women during pregnancy and infants born within 24 hours after birth to prevent mother-to-child hepatitis B transmission,None,0,1,3.5,1
2016-01-02271,2016-01-02271-07,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,450,1,438.2 (401.6-475),1,95,401.6,475,73.4,USD,,,3,Treat-to-target Intensive strategy to reduce cardiovascular disease,None,1,0,6.0,0
2016-01-02271,2016-01-02271-09,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,280,1,271.7 (216.6-328.6),1,95,216.6,328.6,112.0,USD,,,3,Benefit-based tailored treatment Intensive Strategy to reduce cardiovascular disease,None,1,0,6.0,0
2016-01-02271,2016-01-02271-02,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,290,1,$281 (95%CI: 246.1-317.9),1,95,246.1,317.9,71.8,USD,,,3,Benefit-based tailored treatment to reduce incidence of cardiovascular disease,None,1,0,6.0,0
2016-01-02734,2016-01-02734-03,27717768,Comparative effectiveness and cost-effectiveness of treat-to-target versus benefit-based tailored treatment of type 2 diabetes in low-income and middle-income countries: a modelling analysis.,"Department of Medicine, Stanford University, Palo Alto, CA, USA; Center forPrimary Care, Harvard Medical School, Boston, MA, USA. Electronic address:basus@stanford.edu.",2016,Basu,Sanjay,,Cost-Saving,1,-126.5 - -104.9,1,95,-126.5,-104.9,21.6,USD,,,4,Benefit-based tailored treatment,Target-to-treat,1,0,5.5,0
2014-01-02166,2014-01-02166-01,25199008,Cost-effectiveness of the Health X Project for tuberculosis control in China.,"<label>*</label>Department of Epidemiology, and Key Laboratory of Public HealthSafety, Ministry of Education, Fudan University, Shanghai.",2014,Wang,W-B,,160,1,953-1135,1,95,953,1135,182.0,USD,,Sensitive to 1. cure rate 2. case fatality rate,2,Health X project for national tuberculosis control,Standard/Usual Care- TB control activities observed in 2002,0,0,5.0,0
2013-01-00962,2013-01-00962-04,23341887,Cost-effectiveness analysis of a national neonatal hearing screening program in China: conditions for the scale-up.,"School of Public Health, Shandong University, Jinan, Shandong Province, China.",2013,Tobe,Ruoyan Gai,RG,15000,1,8000-17000,1,95,8000,17000,9000.0,USD,,,3,Targeted hearing screening using otoacoustic emission (OAE),None,1,0,5.0,0
2016-01-02271,2016-01-02271-01,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,450,1,435.9 (95%CI: 390.4-480.8),1,95,390.4,480.8,90.4,USD,,,3,Treat-to-target strategy to reduce incidence of cardiovascular disease,None,1,0,6.0,0
2007-01-00167,2007-01-00167-05,17308266,What is the most cost-effective population-based cancer screening program for Chinese women?,"Department of Community Medicine and School of Public Health, University of Hong Kong, Pokfulam, Hong Kong, China.",2007,Woo,Pauline P S,PP,140000,1,Dominated,0,95,dominated,dominated,,USD,,,3,Sigmoidoscopy screening every 5 years,None,1,0,5.5,0
2017-01-02966,2017-01-02966-02,28043097,Costs of diarrhoea and acute respiratory infection attributable to not handwashing: the cases of India and China.,"Department of Social and Environmental Health Research, London School of Hygiene and Tropical Medicine, London, UK.",2017,Townsend,Joy,,23,1,14 - 31,1,95,14,31,17.0,USD,,,3,Handwashing program,None,0,0,3.5,2
2007-01-00066,2007-01-00066-01,18076562,"Short communication: The cost-effectiveness of cutaneous leishmaniasis patient management during an epidemic in Chaparral, Colombia in 2004.","Universidad Militar Nueva Granada, Santaf? de Bogot?, Colombia, and Universidad del Bosque, Bogot?, Colombia.",2007,Vega,Juan Carlos,JC,20000,1,US $15215 (95% CI 12 226-21 532),1,95,12226,21532,9306.0,USD,,Also sensitive to length of disease state,2,Pentavalent antimony,Standard/Usual Care,1,0,5.0,0
2016-01-02805,2016-01-02805-03,27518131,Moving Beyond GDP: Cost Effectiveness of Cochlear Implantation and Deaf Education in Latin America.,"*Department of Otolaryngology-Head and Neck Surgery, Johns Hopkins UniversitySchool of Medicine daggerDepartment of International Health, Johns HopkinsBloomberg School of Public Health, Baltimore, Maryland, U.S.A. doubledaggerDivision of Head and Neck Surgery and Communication Sciences, Department",2016,Emmett,Susan D,,100000,1,88796-110726,1,95,88796,110726,21930.0,USD,,,4,Cochlear implant,Deaf education,1,0,5.0,0
2017-01-02961,2017-01-02961-37,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,160,1,$113.83 - $228.69,1,95,113.83,228.69,114.86,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
